movieId,mean,count,weighted_score,title,genres,Horror,Musical,Animation,(no genres listed),Crime,Fantasy,Documentary,Adventure,Romance,Western,Comedy,Mystery,IMAX,Drama,Children,Film-Noir,Action,War,Sci-Fi,Thriller
1333,3.7549019607843137,51,3.676645032964114,"Birds, The (1963)",Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1339,3.298076923076923,52,3.38790545939138,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1343,3.7435897435897436,39,3.656641270581061,Cape Fear (1991),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345,3.675675675675676,37,3.616541010001391,Carrie (1976),Drama|Fantasy|Horror|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1347,3.28125,32,3.408197543066019,"Nightmare on Elm Street, A (1984)",Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1356,3.8780487804878048,82,3.788466497054403,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1357,3.945945945945946,37,3.7657947413446746,Shine (1996),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1358,3.8863636363636362,66,3.779252579896804,Sling Blade (1996),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1367,2.9594594594594597,37,3.2210186219416896,101 Dalmatians (1996),Adventure|Children|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1370,3.287878787878788,66,3.367794246563471,Die Hard 2 (1990),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1371,3.0531914893617023,47,3.244262956754457,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1372,3.265957446808511,47,3.374133086624587,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1374,3.75,72,3.689296545785228,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1375,3.314814814814815,54,3.3965267579773,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1376,3.5,65,3.513771028106244,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1377,3.0859375,64,3.232002634788225,Batman Returns (1992),Action|Crime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1380,3.477777777777778,90,3.494235397250777,Grease (1978),Comedy|Musical|Romance,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1387,3.7777777777777777,108,3.7268713599282117,Jaws (1975),Action|Horror,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1391,2.99375,80,3.1437113424553926,Mars Attacks! (1996),Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1393,3.69811320754717,106,3.664031232868332,Jerry Maguire (1996),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1394,3.95,70,3.8280824767009323,Raising Arizona (1987),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1396,3.6176470588235294,51,3.5902252798776937,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1405,3.032608695652174,46,3.2343190482907,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1407,3.410958904109589,73,3.4495946375737203,Scream (1996),Comedy|Horror|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1408,3.616279069767442,43,3.5864143516451126,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1409,2.984848484848485,33,3.2509245661919555,Michael (1996),Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1466,3.8846153846153846,39,3.7363514155085973,Donnie Brasco (1997),Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1479,3.0714285714285716,35,3.2893576564629727,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1485,3.1901408450704225,71,3.295131165050427,Liar Liar (1997),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500,3.96875,64,3.8330664645754595,Grosse Pointe Blank (1997),Comedy|Crime|Romance,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1513,3.2555555555555555,45,3.3707766356012425,Romy and Michele's High School Reunion (1997),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1517,3.378504672897196,107,3.4146587421174686,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1527,3.6779661016949152,118,3.650731403176305,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1544,2.888059701492537,67,3.09080667701127,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1552,3.26271186440678,59,3.3573960412370023,Con Air (1997),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1562,2.148936170212766,47,2.6923149048064055,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1566,3.5,32,3.521100768872471,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1569,3.298076923076923,52,3.38790545939138,My Best Friend's Wedding (1997),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1573,3.4518072289156625,83,3.476179182921179,Face/Off (1997),Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1580,3.663157894736842,190,3.646855671227696,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1584,3.7282608695652173,92,3.682854489099124,Contact (1997),Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1597,3.352272727272727,44,3.4298411847309893,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1608,3.2642857142857142,70,3.348082476700932,Air Force One (1997),Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1610,3.8969072164948453,97,3.813450769055852,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1617,4.12,125,4.008440307548988,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1625,3.9210526315789473,76,3.8142287516046522,"Game, The (1997)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1639,3.5692307692307694,65,3.5611394491588757,Chasing Amy (1997),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1641,3.7734375,64,3.7000877411712043,"Full Monty, The (1997)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1645,3.4583333333333335,60,3.4867583074454798,The Devil's Advocate (1997),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1653,3.6785714285714284,84,3.6430548041236244,Gattaca (1997),Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1663,3.7,40,3.632974966715617,Stripes (1981),Comedy|War,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1673,3.9193548387096775,62,3.796828779022752,Boogie Nights (1997),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1674,4.044642857142857,56,3.8698633450010833,Witness (1985),Drama|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1676,3.0972222222222223,72,3.2285122320597375,Starship Troopers (1997),Action|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1682,3.886861313868613,137,3.8251990878448696,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1690,3.033333333333333,45,3.237443302267909,Alien: Resurrection (1997),Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1704,4.140127388535032,157,4.044429131925632,Good Will Hunting (1997),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1717,3.0,32,3.2630362527434387,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1721,3.332317073170732,164,3.3649909673716145,Titanic (1997),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1722,3.2857142857142856,49,3.383648704684724,Tomorrow Never Dies (1997),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1729,3.692982456140351,57,3.641474111150497,Jackie Brown (1997),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1732,3.995833333333333,120,3.9053883178006217,"Big Lebowski, The (1998)",Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1747,3.457627118644068,59,3.4866095243830695,Wag the Dog (1997),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1748,3.676470588235294,51,3.627262316914731,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1777,3.2357142857142858,70,3.3280824767009314,"Wedding Singer, The (1998)",Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784,3.7222222222222223,99,3.6806840904658387,As Good as It Gets (1997),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1805,3.230769230769231,39,3.3667861981172926,Wild Things (1998),Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1876,3.1458333333333335,48,3.298823688078118,Deep Impact (1998),Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1883,3.2903225806451615,31,3.414889306067102,Bulworth (1998),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1884,3.625,44,3.5920033468931516,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1907,3.607142857142857,42,3.5806701065290722,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
1909,3.223404255319149,47,3.348159060650561,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1917,3.0442477876106193,113,3.1490087249656864,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1918,3.0595238095238093,42,3.2612256620846276,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1921,3.7375,40,3.654403538144188,Pi (1998),Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1923,3.5528455284552845,123,3.551034298497341,There's Something About Mary (1998),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1947,3.988888888888889,45,3.8107766356012425,West Side Story (1961),Drama|Musical|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1952,4.064102564102564,39,3.8378006908709157,Midnight Cowboy (1969),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1953,4.021739130434782,46,3.8330032588170155,"French Connection, The (1971)",Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1954,3.789855072463768,69,3.7152348249504366,Rocky (1976),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,3.838709677419355,31,3.693577830657266,Kramer vs. Kramer (1979),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,3.8870967741935485,31,3.718167994591692,Ordinary People (1980),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1957,3.9404761904761907,42,3.775114550973517,Chariots of Fire (1981),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1958,3.8676470588235294,34,3.715753869845206,Terms of Endearment (1983),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1960,4.032258064516129,31,3.7919384863949706,"Last Emperor, The (1987)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,3.966386554621849,119,3.8812634071818333,Rain Man (1988),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,3.625,40,3.590117823858474,Driving Miss Daisy (1989),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965,3.6875,32,3.617874962420858,Repo Man (1984),Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1967,3.625,36,3.588003752577169,Labyrinth (1986),Adventure|Fantasy|Musical,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,3.982905982905983,117,3.893253385510838,"Breakfast Club, The (1985)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1994,3.723684210526316,38,3.6442389363249,Poltergeist (1982),Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,3.7265625,64,3.6681728475541826,"Exorcist, The (1973)",Horror|Mystery,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,3.588888888888889,90,3.57756873058411,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2001,3.210526315789474,57,3.325382157127508,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2002,2.9743589743589745,39,3.221858661885409,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2003,3.1702127659574466,47,3.315691528183028,Gremlins (1984),Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,3.676470588235294,51,3.627262316914731,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2006,3.4272727272727272,55,3.4683323255305085,"Mask of Zorro, The (1998)",Action|Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2011,3.4797979797979797,99,3.4946375788379314,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2012,3.265957446808511,94,3.333131029597526,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2018,3.4558823529411766,34,3.497003869845206,Bambi (1942),Animation|Children|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,4.277777777777778,54,4.015574377024919,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2020,3.926470588235294,34,3.747003869845206,Dangerous Liaisons (1988),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,3.4,35,3.466280733386049,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2028,3.945026178010471,191,3.8905350573307387,Saving Private Ryan (1998),Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2054,2.7434210526315788,76,2.9698891289631435,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2058,3.621212121212121,33,3.584257899525289,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2064,4.392857142857143,42,4.039003439862406,Roger & Me (1989),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,4.036585365853658,41,3.828285178452017,Blue Velvet (1986),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2078,3.739130434782609,46,3.6619506272380686,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2080,3.6862745098039214,51,3.6334351564209038,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2081,3.6794871794871793,78,3.6417430339823444,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2085,3.3780487804878048,41,3.448003488311172,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2087,3.6315789473684212,38,3.5927683480896064,Peter Pan (1953),Animation|Children|Fantasy|Musical,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2094,3.265625,32,3.400133026936987,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2096,3.7,35,3.627819194924511,Sleeping Beauty (1959),Animation|Children|Musical,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2100,3.1634615384615383,52,3.3025396057328438,Splash (1984),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2105,3.478723404255319,47,3.5040032164947164,Tron (1982),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2108,3.6923076923076925,39,3.627655763334684,L.A. Story (1991),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2109,3.696078431372549,51,3.6396079959270766,"Jerk, The (1979)",Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2115,3.7653061224489797,98,3.713345684922603,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2124,3.2857142857142856,35,3.4047422718475877,"Addams Family, The (1991)",Children|Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2134,3.138888888888889,36,3.3228522374256544,Weird Science (1985),Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2144,3.8260869565217392,46,3.7145822061854368,Sixteen Candles (1984),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2145,3.380952380952381,42,3.4487256620846276,Pretty in Pink (1986),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2150,3.513888888888889,36,3.5273976919711085,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2160,3.736111111111111,36,3.6486098131832296,Rosemary's Baby (1968),Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2161,3.3026315789473686,38,3.408944818677841,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2167,3.310344827586207,58,3.3898664507965135,Blade (1998),Action|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2174,3.4375,104,3.461255579627561,Beetlejuice (1988),Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2193,3.2023809523809526,42,3.3445589954179615,Willow (1988),Action|Adventure|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2194,3.91025641025641,78,3.808409700649011,"Untouchables, The (1987)",Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2231,3.8472222222222223,36,3.70921587378929,Rounders (1998),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2243,3.9444444444444446,36,3.762246176819594,Broadcast News (1987),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2248,3.9361702127659575,47,3.7832239957154963,Say Anything... (1989),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2268,3.861842105263158,76,3.7717759214159736,"Few Good Men, A (1992)",Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2273,3.558139534883721,43,3.5521677763026465,Rush Hour (1998),Action|Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2278,3.5625,40,3.5544035381441885,Ronin (1998),Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2288,3.9242424242424243,33,3.742988058255448,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2289,4.204545454545454,44,3.936597941487746,"Player, The (1992)",Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2291,3.848314606741573,89,3.771497879580615,Edward Scissorhands (1990),Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2294,3.2735849056603774,53,3.3711837068685924,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2300,4.212121212121212,33,3.8937817090490983,"Producers, The (1968)",Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2302,3.5526315789473686,76,3.5500778082084263,My Cousin Vinny (1992),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2321,3.625,64,3.59902391138397,Pleasantville (1998),Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2324,4.025252525252525,99,3.913242230000723,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2329,4.0233644859813085,107,3.918308377153965,American History X (1998),Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2336,3.7291666666666665,48,3.6577980470524767,Elizabeth (1998),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2352,3.7777777777777777,36,3.671337085910503,"Big Chill, The (1983)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2353,3.4776119402985075,67,3.498023171856631,Enemy of the State (1998),Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2355,3.6095238095238096,105,3.594875908667357,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2369,2.9714285714285715,35,3.2355115026168186,Desperately Seeking Susan (1985),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2391,3.7580645161290325,31,3.6525942240998885,"Simple Plan, A (1998)",Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2394,3.5142857142857142,35,3.527819194924511,"Prince of Egypt, The (1998)",Animation|Musical,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,3.963235294117647,68,3.8347780374499303,Rushmore (1998),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2396,3.9669421487603307,121,3.8828360772853854,Shakespeare in Love (1998),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2405,3.3225806451612905,31,3.4312827486900526,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2406,3.5846153846153848,65,3.5716657649483494,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2407,3.2093023255813953,43,3.346688324247852,Cocoon (1985),Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2420,3.3684210526315788,38,3.4457095245601943,"Karate Kid, The (1984)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
