movieId,mean,count,weighted_score,title,year,genres,Horror,Musical,Animation,(no genres listed),Crime,Fantasy,Documentary,Adventure,Romance,Western,Comedy,Mystery,IMAX,Drama,Children,Film-Noir,Action,War,Sci-Fi,Thriller
1387,3.777777778,108,3.72687136,Jaws ,1975,Action|Horror,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1391,2.99375,80,3.143711342,Mars Attacks! ,1996,Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1393,3.698113208,106,3.664031233,Jerry Maguire ,1996,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1394,3.95,70,3.828082477,Raising Arizona ,1987,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1396,3.617647059,51,3.59022528,Sneakers ,1992,Action|Comedy|Crime|Drama|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1405,3.032608696,46,3.234319048,Beavis and Butt-Head Do America ,1996,Adventure|Animation|Comedy|Crime,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1407,3.410958904,73,3.449594638,Scream ,1996,Comedy|Horror|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1408,3.61627907,43,3.586414352,"Last of the Mohicans ",1992,Action|Romance|War|Western,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1409,2.984848485,33,3.250924566,Michael ,1996,Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1466,3.884615385,39,3.736351416,Donnie Brasco ,1997,Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1479,3.071428571,35,3.289357656,"Saint ",1997,Action|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1485,3.190140845,71,3.295131165,Liar Liar ,1997,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500,3.96875,64,3.833066465,Grosse Pointe Blank ,1997,Comedy|Crime|Romance,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1513,3.255555556,45,3.370776636,Romy and Michele's High School Reunion ,1997,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1517,3.378504673,107,3.414658742,Austin Powers: International Man of Mystery ,1997,Action|Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1527,3.677966102,118,3.650731403,"Fifth Element ",1997,Action|Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1544,2.888059701,67,3.090806677,"Lost World: Jurassic Park ",1997,Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1552,3.262711864,59,3.357396041,Con Air ,1997,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1562,2.14893617,47,2.692314905,Batman & Robin ,1997,Action|Adventure|Fantasy|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1566,3.5,32,3.521100769,Hercules ,1997,Adventure|Animation|Children|Comedy|Musical,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1569,3.298076923,52,3.387905459,My Best Friend's Wedding ,1997,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1573,3.451807229,83,3.476179183,Face/Off ,1997,Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1580,3.663157895,190,3.646855671,Men in Black ,a.k.a. MIB,Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1584,3.72826087,92,3.682854489,Contact ,1997,Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1597,3.352272727,44,3.429841185,Conspiracy Theory ,1997,Drama|Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1608,3.264285714,70,3.348082477,Air Force One ,1997,Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1610,3.896907216,97,3.813450769,"Hunt for Red October ",1990,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1617,4.12,125,4.008440308,L.A. Confidential ,1997,Crime|Film-Noir|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1625,3.921052632,76,3.814228752,"Game ",1997,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1639,3.569230769,65,3.561139449,Chasing Amy ,1997,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1641,3.7734375,64,3.700087741,"Full Monty ",1997,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1645,3.458333333,60,3.486758307,The Devil's Advocate ,1997,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1653,3.678571429,84,3.643054804,Gattaca ,1997,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1663,3.7,40,3.632974967,Stripes ,1981,Comedy|War,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1673,3.919354839,62,3.796828779,Boogie Nights ,1997,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1674,4.044642857,56,3.869863345,Witness ,1985,Drama|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1676,3.097222222,72,3.228512232,Starship Troopers ,1997,Action|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1682,3.886861314,137,3.825199088,"Truman Show ",1998,Comedy|Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1690,3.033333333,45,3.237443302,Alien: Resurrection ,1997,Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1704,4.140127389,157,4.044429132,Good Will Hunting ,1997,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1717,3,32,3.263036253,Scream 2 ,1997,Comedy|Horror|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1721,3.332317073,164,3.364990967,Titanic ,1997,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1722,3.285714286,49,3.383648705,Tomorrow Never Dies ,1997,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1729,3.692982456,57,3.641474111,Jackie Brown ,1997,Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1732,3.995833333,120,3.905388318,"Big Lebowski ",1998,Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1747,3.457627119,59,3.486609524,Wag the Dog ,1997,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1748,3.676470588,51,3.627262317,Dark City ,1998,Adventure|Film-Noir|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1777,3.235714286,70,3.328082477,"Wedding Singer ",1998,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784,3.722222222,99,3.68068409,As Good as It Gets ,1997,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1805,3.230769231,39,3.366786198,Wild Things ,1998,Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1876,3.145833333,48,3.298823688,Deep Impact ,1998,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1883,3.290322581,31,3.414889306,Bulworth ,1998,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1884,3.625,44,3.592003347,Fear and Loathing in Las Vegas ,1998,Adventure|Comedy|Drama,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1907,3.607142857,42,3.580670107,Mulan ,1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
1909,3.223404255,47,3.348159061,"X-Files: Fight the Future ",1998,Action|Crime|Mystery|Sci-Fi|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1917,3.044247788,113,3.149008725,Armageddon ,1998,Action|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1918,3.05952381,42,3.261225662,Lethal Weapon 4 ,1998,Action|Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1921,3.7375,40,3.654403538,Pi ,1998,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1923,3.552845528,123,3.551034298,There's Something About Mary ,1998,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1947,3.988888889,45,3.810776636,West Side Story ,1961,Drama|Musical|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1952,4.064102564,39,3.837800691,Midnight Cowboy ,1969,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1953,4.02173913,46,3.833003259,"French Connection ",1971,Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1954,3.789855072,69,3.715234825,Rocky ,1976,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,3.838709677,31,3.693577831,Kramer vs. Kramer ,1979,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,3.887096774,31,3.718167995,Ordinary People ,1980,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1957,3.94047619,42,3.775114551,Chariots of Fire ,1981,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1958,3.867647059,34,3.71575387,Terms of Endearment ,1983,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1960,4.032258065,31,3.791938486,"Last Emperor ",1987,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,3.966386555,119,3.881263407,Rain Man ,1988,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,3.625,40,3.590117824,Driving Miss Daisy ,1989,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965,3.6875,32,3.617874962,Repo Man ,1984,Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1967,3.625,36,3.588003753,Labyrinth ,1986,Adventure|Fantasy|Musical,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1968,3.982905983,117,3.893253386,"Breakfast Club ",1985,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1994,3.723684211,38,3.644238936,Poltergeist ,1982,Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,3.7265625,64,3.668172848,"Exorcist ",1973,Horror|Mystery,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,3.588888889,90,3.577568731,Lethal Weapon ,1987,Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2001,3.210526316,57,3.325382157,Lethal Weapon 2 ,1989,Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2002,2.974358974,39,3.221858662,Lethal Weapon 3 ,1992,Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2003,3.170212766,47,3.315691528,Gremlins ,1984,Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,3.676470588,51,3.627262317,"Goonies ",1985,Action|Adventure|Children|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2006,3.427272727,55,3.468332326,"Mask of Zorro ",1998,Action|Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2011,3.47979798,99,3.494637579,Back to the Future Part II ,1989,Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2012,3.265957447,94,3.33313103,Back to the Future Part III ,1990,Adventure|Comedy|Sci-Fi|Western,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2018,3.455882353,34,3.49700387,Bambi ,1942,Animation|Children|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019,4.277777778,54,4.015574377,Seven Samurai ,Shichinin no samurai,Action|Adventure|Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2020,3.926470588,34,3.74700387,Dangerous Liaisons ,1988,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,3.4,35,3.466280733,"Godfather: Part III ",1990,Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2028,3.945026178,191,3.890535057,Saving Private Ryan ,1998,Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2054,2.743421053,76,2.969889129,"Honey, I Shrunk the Kids ",1989,Adventure|Children|Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2058,3.621212121,33,3.5842579,"Negotiator ",1998,Action|Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2064,4.392857143,42,4.03900344,Roger & Me ,1989,Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,4.036585366,41,3.828285178,Blue Velvet ,1986,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2078,3.739130435,46,3.661950627,"Jungle Book ",1967,Animation|Children|Comedy|Musical,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2080,3.68627451,51,3.633435156,Lady and the Tramp ,1955,Animation|Children|Comedy|Romance,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2081,3.679487179,78,3.641743034,"Little Mermaid ",1989,Animation|Children|Comedy|Musical|Romance,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2085,3.37804878,41,3.448003488,101 Dalmatians ,One Hundred and One Dalmatians,Adventure|Animation|Children,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2087,3.631578947,38,3.592768348,Peter Pan ,1953,Animation|Children|Fantasy|Musical,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2094,3.265625,32,3.400133027,"Rocketeer ",1991,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2096,3.7,35,3.627819195,Sleeping Beauty ,1959,Animation|Children|Musical,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2100,3.163461538,52,3.302539606,Splash ,1984,Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2105,3.478723404,47,3.504003216,Tron ,1982,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2108,3.692307692,39,3.627655763,L.A. Story ,1991,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2109,3.696078431,51,3.639607996,"Jerk ",1979,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2115,3.765306122,98,3.713345685,Indiana Jones and the Temple of Doom ,1984,Action|Adventure|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2124,3.285714286,35,3.404742272,"Addams Family ",1991,Children|Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2134,3.138888889,36,3.322852237,Weird Science ,1985,Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2144,3.826086957,46,3.714582206,Sixteen Candles ,1984,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2145,3.380952381,42,3.448725662,Pretty in Pink ,1986,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2150,3.513888889,36,3.527397692,"Gods Must Be Crazy ",1980,Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2160,3.736111111,36,3.648609813,Rosemary's Baby ,1968,Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2161,3.302631579,38,3.408944819,"NeverEnding Story ",1984,Adventure|Children|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2167,3.310344828,58,3.389866451,Blade ,1998,Action|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2174,3.4375,104,3.46125558,Beetlejuice ,1988,Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2193,3.202380952,42,3.344558995,Willow ,1988,Action|Adventure|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2194,3.91025641,78,3.808409701,"Untouchables ",1987,Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2231,3.847222222,36,3.709215874,Rounders ,1998,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2243,3.944444444,36,3.762246177,Broadcast News ,1987,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2248,3.936170213,47,3.783223996,Say Anything... ,1989,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2268,3.861842105,76,3.771775921,"Few Good Men, A ",1992,Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2273,3.558139535,43,3.552167776,Rush Hour ,1998,Action|Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2278,3.5625,40,3.554403538,Ronin ,1998,Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2288,3.924242424,33,3.742988058,"Thing ",1982,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2289,4.204545455,44,3.936597941,"Player ",1992,Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2291,3.848314607,89,3.77149788,Edward Scissorhands ,1990,Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2294,3.273584906,53,3.371183707,Antz ,1998,Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2300,4.212121212,33,3.893781709,"Producers ",1968,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2302,3.552631579,76,3.550077808,My Cousin Vinny ,1992,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2321,3.625,64,3.599023911,Pleasantville ,1998,Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2324,4.025252525,99,3.91324223,Life Is Beautiful ,La Vita è bella,Comedy|Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2329,4.023364486,107,3.918308377,American History X ,1998,Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2336,3.729166667,48,3.657798047,Elizabeth ,1998,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2352,3.777777778,36,3.671337086,"Big Chill ",1983,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2353,3.47761194,67,3.498023172,Enemy of the State ,1998,Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2355,3.60952381,105,3.594875909,"Bug's Life, A ",1998,Adventure|Animation|Children|Comedy,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2369,2.971428571,35,3.235511503,Desperately Seeking Susan ,1985,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2391,3.758064516,31,3.652594224,"Simple Plan, A ",1998,Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2394,3.514285714,35,3.527819195,"Prince of Egypt ",1998,Animation|Musical,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,3.963235294,68,3.834778037,Rushmore ,1998,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2396,3.966942149,121,3.882836077,Shakespeare in Love ,1998,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2405,3.322580645,31,3.431282749,"Jewel of the Nile ",1985,Action|Adventure|Comedy|Romance,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2406,3.584615385,65,3.571665765,Romancing the Stone ,1984,Action|Adventure|Comedy|Romance,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
2407,3.209302326,43,3.346688324,Cocoon ,1985,Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2420,3.368421053,38,3.445709525,"Karate Kid ",1984,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2424,3.241666667,60,3.342313863,You've Got Mail ,1998,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2427,3.347222222,36,3.436488601,"Thin Red Line ",1998,Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2455,3.393617021,47,3.452055165,"Fly ",1986,Drama|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2470,3.233333333,60,3.336758307,Crocodile Dundee ,1986,Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2478,3.258064516,31,3.398495863,¡Three Amigos! ,1986,Comedy|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2490,3.5625,32,3.553358833,Payback ,1999,Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2501,4.1,35,3.84320381,October Sky ,1999,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2502,3.91509434,106,3.83314888,Office Space ,1999,Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2529,3.631578947,57,3.601244226,Planet of the Apes ,1968,Action|Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2539,3.245098039,51,3.355657379,Analyze This ,1999,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2541,3.12745098,51,3.281583305,Cruel Intentions ,1999,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2542,4.128378378,74,3.959694689,"Lock, Stock & Two Smoking Barrels ",1998,Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2571,4.183397683,259,4.116983556,"Matrix ",1999,Action|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2572,3.473684211,57,3.49779595,10 Things I Hate About You ,1999,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2580,3.87,50,3.747603096,Go ,1999,Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2581,3.042857143,35,3.273973041,Never Been Kissed ,1999,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2599,4.044303797,79,3.906497685,Election ,1999,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2605,3.146341463,41,3.314200671,Entrapment ,1999,Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2617,3.284810127,79,3.356038969,"Mummy ",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2628,3.199275362,138,3.260763379,Star Wars: Episode I - The Phantom Menace ,1999,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2640,3.433333333,75,3.464840454,Superman ,1978,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2641,3.197368421,38,3.350121289,Superman II ,1980,Action|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2657,3.174603175,63,3.293637072,"Rocky Horror Picture Show ",1975,Comedy|Horror|Musical|Sci-Fi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2671,3.3828125,64,3.434130294,Notting Hill ,1999,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2683,3.272321429,112,3.329635547,Austin Powers: The Spy Who Shagged Me ,1999,Action|Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2688,3.241935484,31,3.390299142,"General's Daughter ",1999,Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
